EmployeeID,Gender,Age,AgeBand,MaritalStatus,Education,Department,JobRole,JobLevel,OfficeLocation,EmploymentType,HireDate,IsActive
E01031,Female,32,30-39,Single,Diploma,Operations,Quality Analyst,1,Remote,Full-Time,2023-11-11,False
E01032,Female,23,Under 30,Single,Diploma,IT,Data Analyst,1,Delhi,Full-Time,2025-07-24,True
E01033,Female,28,Under 30,Single,PhD,Operations,Quality Analyst,1,Bengaluru,Full-Time,2025-05-07,True
E01034,Female,35,30-39,Married,PhD,Research & Development,Research Scientist,3,Mumbai,Full-Time,2023-11-21,True
E01035,Female,33,30-39,Married,High School,Operations,Operations Analyst,3,Remote,Full-Time,2023-11-14,True
E01036,Male,35,30-39,Married,PhD,Customer Support,Support Agent,3,Remote,Full-Time,2021-09-06,True
E01037,Female,37,30-39,Married,Master,Operations,Operations Analyst,5,Hyderabad,Contract,2025-06-07,False
E01038,Male,24,Under 30,Married,Master,Human Resources,HR Generalist,1,Mumbai,Full-Time,2025-11-28,True
E01039,Male,27,Under 30,Married,Bachelor,Customer Support,Support Lead,3,Remote,Part-Time,2023-07-06,True
E01040,Female,28,Under 30,Married,Bachelor,Operations,Operations Analyst,2,Delhi,Full-Time,2021-11-13,True
E01041,Female,34,30-39,Married,High School,Human Resources,Recruiter,3,Delhi,Full-Time,2020-02-07,True
E01042,Female,26,Under 30,Married,High School,IT,Data Analyst,1,Delhi,Full-Time,2023-04-15,True
E01043,Male,28,Under 30,Single,Master,Marketing,SEO Specialist,1,Bengaluru,Full-Time,2020-09-02,True
E01044,Male,31,30-39,Married,Bachelor,Customer Support,Support Lead,3,Mumbai,Full-Time,2021-03-30,True
E01045,Female,32,30-39,Single,Master,Sales,Business Development,4,Remote,Full-Time,2023-12-15,False
E01046,Male,23,Under 30,Married,Master,Sales,Account Executive,1,Hyderabad,Full-Time,2023-01-18,True
E01047,Male,33,30-39,Married,Master,Customer Support,Escalation Specialist,2,Mumbai,Full-Time,2025-02-14,False
E01048,Female,31,30-39,Single,Bachelor,Customer Support,Support Agent,1,Bengaluru,Full-Time,2020-11-02,True
E01049,Male,36,30-39,Single,High School,Marketing,Content Writer,3,Chennai,Full-Time,2020-07-16,True
E01050,Male,32,30-39,Married,Diploma,Sales,Sales Executive,1,Delhi,Full-Time,2025-09-30,True
E01051,Female,36,30-39,Married,Master,Research & Development,Product Engineer,7,Bengaluru,Full-Time,2023-03-26,True
E01052,Female,27,Under 30,Married,High School,Research & Development,Research Scientist,1,Delhi,Full-Time,2023-02-25,True
E01053,Male,44,40-49,Married,Bachelor,Operations,Quality Analyst,6,Bengaluru,Full-Time,2025-09-16,True
E01054,Female,28,Under 30,Married,Master,Finance,Credit Analyst,1,Bengaluru,Full-Time,2023-11-20,True
E01055,Male,43,40-49,Single,Bachelor,Sales,Account Executive,6,Delhi,Full-Time,2023-12-04,True
E01056,Female,30,30-39,Married,Master,Sales,Business Development,2,Remote,Full-Time,2020-07-07,True
E01057,Female,37,30-39,Married,Diploma,Customer Support,Support Lead,5,Remote,Part-Time,2022-08-08,True
E01058,Male,33,30-39,Married,PhD,Sales,Business Development,4,Hyderabad,Part-Time,2024-11-03,True
E01059,Female,35,30-39,Single,Diploma,Human Resources,HR Generalist,4,Mumbai,Full-Time,2024-02-19,True
E01060,Female,30,30-39,Married,Diploma,Marketing,SEO Specialist,4,Remote,Full-Time,2025-09-10,True
E01061,Male,41,40-49,Married,Bachelor,Operations,Quality Analyst,5,Hyderabad,Full-Time,2020-11-30,True
E01062,Male,31,30-39,Single,High School,Sales,Sales Executive,1,Bengaluru,Full-Time,2025-10-23,True
E01063,Female,28,Under 30,Married,High School,IT,DevOps Engineer,1,Chennai,Full-Time,2024-02-18,True
E01064,Male,23,Under 30,Married,Diploma,Customer Support,Support Agent,1,Hyderabad,Full-Time,2022-09-13,True
E01065,Female,23,Under 30,Single,Bachelor,Operations,Logistics Coordinator,1,Mumbai,Full-Time,2021-01-30,True
E01066,Female,30,30-39,Single,PhD,Sales,Business Development,3,Hyderabad,Part-Time,2020-03-22,True
E01067,Male,27,Under 30,Married,PhD,Sales,Business Development,2,Bengaluru,Full-Time,2024-04-12,True
E01068,Female,32,30-39,Married,Bachelor,Sales,Account Executive,1,Chennai,Contract,2022-03-22,False
E01069,Male,32,30-39,Married,Diploma,Research & Development,Research Scientist,5,Remote,Full-Time,2024-03-24,True
E01070,Male,29,Under 30,Married,PhD,Sales,Business Development,1,Bengaluru,Full-Time,2022-07-13,True
E01071,Female,26,Under 30,Single,Master,Customer Support,Support Agent,2,Hyderabad,Full-Time,2021-11-27,True
E01072,Male,31,30-39,Married,High School,IT,DevOps Engineer,2,Bengaluru,Full-Time,2024-04-15,True
E01073,Female,36,30-39,Married,Master,Operations,Operations Analyst,6,Hyderabad,Full-Time,2023-04-22,True
E01074,Male,34,30-39,Divorced,Master,Customer Support,Support Lead,3,Delhi,Full-Time,2021-09-20,True
E01075,Female,33,30-39,Married,High School,IT,Software Engineer,3,Delhi,Full-Time,2021-08-10,True
E01076,Male,28,Under 30,Married,Bachelor,Marketing,Content Writer,1,Delhi,Full-Time,2023-12-25,False
E01077,Female,31,30-39,Married,Master,Research & Development,Data Scientist,1,Remote,Full-Time,2023-04-20,False
E01078,Female,23,Under 30,Married,High School,Finance,Accountant,1,Hyderabad,Full-Time,2020-07-22,False
E01079,Female,30,30-39,Divorced,Bachelor,Research & Development,Research Scientist,1,Bengaluru,Full-Time,2021-02-04,False
E01080,Female,38,30-39,Married,High School,Sales,Business Development,3,Hyderabad,Full-Time,2022-11-06,True
E01081,Male,31,30-39,Married,Bachelor,Operations,Quality Analyst,3,Bengaluru,Full-Time,2021-06-26,True
E01082,Male,28,Under 30,Married,High School,Research & Development,Research Scientist,2,Mumbai,Full-Time,2025-07-10,True
E01083,Female,33,30-39,Married,High School,IT,DevOps Engineer,3,Hyderabad,Full-Time,2025-11-16,True
E01084,Female,36,30-39,Single,Diploma,Operations,Logistics Coordinator,5,Bengaluru,Full-Time,2021-12-14,True
E01085,Female,33,30-39,Single,Diploma,Finance,Credit Analyst,2,Delhi,Full-Time,2025-04-25,False
E01086,Male,34,30-39,Married,Diploma,Sales,Business Development,3,Mumbai,Contract,2021-12-02,False
E01087,Male,31,30-39,Married,PhD,Customer Support,Escalation Specialist,2,Delhi,Full-Time,2021-01-01,True
E01088,Male,36,30-39,Single,PhD,Finance,Financial Analyst,2,Remote,Part-Time,2022-12-31,True
E01089,Female,28,Under 30,Divorced,Master,IT,DevOps Engineer,2,Hyderabad,Full-Time,2020-08-22,True
E01090,Male,29,Under 30,Married,Diploma,Executive,CFO,3,Chennai,Part-Time,2023-10-03,True
E01091,Male,27,Under 30,Married,PhD,Research & Development,Data Scientist,3,Chennai,Full-Time,2025-07-20,False
E01092,Male,33,30-39,Married,Diploma,Sales,Business Development,2,Delhi,Part-Time,2021-05-30,True
E01093,Female,39,30-39,Married,Bachelor,Research & Development,Product Engineer,4,Bengaluru,Full-Time,2023-05-19,True
E01094,Male,36,30-39,Married,PhD,Customer Support,Support Agent,7,Chennai,Full-Time,2024-11-26,True
E01095,Female,35,30-39,Married,Bachelor,Research & Development,Research Scientist,5,Bengaluru,Full-Time,2021-11-04,True
E01096,Female,34,30-39,Divorced,High School,Sales,Sales Executive,5,Mumbai,Full-Time,2020-12-21,True
E01097,Male,30,30-39,Married,Master,IT,DevOps Engineer,1,Bengaluru,Full-Time,2021-06-13,True
E01098,Female,36,30-39,Married,PhD,Marketing,Content Writer,6,Mumbai,Full-Time,2023-11-01,True
E01099,Female,30,30-39,Single,PhD,Customer Support,Escalation Specialist,2,Chennai,Full-Time,2023-02-09,False
E01100,Female,25,Under 30,Divorced,PhD,Finance,Financial Analyst,2,Delhi,Full-Time,2021-04-01,True
E01101,Female,34,30-39,Married,High School,Sales,Account Executive,2,Chennai,Full-Time,2024-06-09,True
E01102,Male,29,Under 30,Married,PhD,Sales,Account Executive,4,Chennai,Full-Time,2023-04-01,True
E01103,Female,28,Under 30,Single,Diploma,Marketing,SEO Specialist,1,Chennai,Full-Time,2023-01-05,True
E01104,Male,41,40-49,Married,Bachelor,Customer Support,Support Agent,5,Chennai,Full-Time,2022-03-09,False
E01105,Female,32,30-39,Married,Bachelor,Customer Support,Support Lead,1,Chennai,Full-Time,2022-09-15,True
E01106,Male,25,Under 30,Married,High School,Sales,Account Executive,2,Remote,Full-Time,2024-01-04,True
E01107,Male,30,30-39,Married,Diploma,IT,IT Support,1,Bengaluru,Full-Time,2025-05-20,True
E01108,Male,34,30-39,Single,Diploma,Operations,Quality Analyst,4,Bengaluru,Full-Time,2020-12-09,False
E01109,Female,31,30-39,Married,Bachelor,Research & Development,Research Scientist,1,Chennai,Full-Time,2023-05-22,True
E01110,Male,42,40-49,Married,Master,Human Resources,HR Generalist,5,Hyderabad,Full-Time,2020-10-13,True
E01111,Female,33,30-39,Divorced,Master,Human Resources,HR Generalist,1,Bengaluru,Full-Time,2021-04-11,True
E01112,Male,34,30-39,Married,Bachelor,IT,Data Analyst,3,Hyderabad,Full-Time,2022-02-01,True
E01113,Female,38,30-39,Married,Master,Research & Development,Research Scientist,5,Mumbai,Full-Time,2020-05-23,True
E01114,Female,38,30-39,Married,Master,Operations,Operations Analyst,3,Bengaluru,Full-Time,2020-06-30,True
E01115,Male,41,40-49,Married,Diploma,Customer Support,Escalation Specialist,7,Bengaluru,Full-Time,2024-11-06,False
E01116,Female,30,30-39,Married,Diploma,Operations,Quality Analyst,2,Remote,Full-Time,2022-12-31,True
E01117,Female,40,40-49,Married,High School,Human Resources,HR Analyst,5,Hyderabad,Full-Time,2023-09-19,True
E01118,Female,31,30-39,Married,PhD,IT,DevOps Engineer,3,Remote,Full-Time,2023-03-06,True
E01119,Female,34,30-39,Single,Bachelor,Research & Development,Product Engineer,6,Mumbai,Full-Time,2025-01-01,False
E01120,Male,29,Under 30,Married,PhD,Customer Support,Escalation Specialist,2,Chennai,Full-Time,2025-05-02,True
E01121,Male,33,30-39,Single,High School,Research & Development,Product Engineer,4,Mumbai,Full-Time,2022-05-10,False
E01122,Male,43,40-49,Married,Diploma,IT,Software Engineer,6,Mumbai,Full-Time,2023-09-05,True
E01123,Female,38,30-39,Married,Bachelor,Finance,Financial Analyst,7,Hyderabad,Part-Time,2022-11-29,True
E01124,Male,40,40-49,Married,Diploma,Operations,Quality Analyst,4,Chennai,Full-Time,2024-07-23,True
E01125,Male,30,30-39,Single,High School,Sales,Sales Executive,1,Mumbai,Part-Time,2023-11-05,True
E01126,Female,26,Under 30,Single,Diploma,IT,IT Support,1,Chennai,Full-Time,2023-03-14,True
E01127,Male,32,30-39,Divorced,Master,Finance,Accountant,3,Hyderabad,Full-Time,2025-01-18,False
E01128,Female,36,30-39,Divorced,Master,Finance,Financial Analyst,4,Chennai,Part-Time,2022-09-22,True
E01129,Male,24,Under 30,Married,Diploma,Marketing,Marketing Analyst,1,Remote,Full-Time,2022-12-21,False
E01130,Male,36,30-39,Married,High School,Human Resources,Recruiter,2,Chennai,Full-Time,2025-04-01,True
E01131,Male,25,Under 30,Married,Diploma,Customer Support,Support Agent,1,Hyderabad,Full-Time,2025-02-12,True
E01132,Male,36,30-39,Married,PhD,Sales,Business Development,4,Delhi,Full-Time,2025-04-10,False
E01133,Male,35,30-39,Married,PhD,IT,Data Analyst,3,Delhi,Contract,2022-09-13,True
E01134,Male,35,30-39,Single,High School,Customer Support,Support Lead,5,Bengaluru,Full-Time,2025-09-06,True
E01135,Male,29,Under 30,Single,High School,Operations,Operations Analyst,2,Remote,Contract,2021-09-30,True
E01136,Male,35,30-39,Married,PhD,Customer Support,Escalation Specialist,2,Mumbai,Full-Time,2024-03-08,True
E01137,Male,33,30-39,Single,Master,Customer Support,Support Lead,3,Bengaluru,Full-Time,2022-08-30,True
E01138,Female,28,Under 30,Married,Diploma,IT,Data Analyst,1,Mumbai,Full-Time,2025-08-22,True
E01139,Male,29,Under 30,Married,High School,Research & Development,Research Scientist,3,Remote,Full-Time,2020-03-17,True
E01140,Female,32,30-39,Single,Master,Sales,Account Executive,3,Hyderabad,Full-Time,2023-07-01,False
E01141,Male,36,30-39,Married,PhD,Finance,Accountant,3,Chennai,Full-Time,2023-10-31,True
E01142,Female,38,30-39,Single,Bachelor,Customer Support,Support Agent,3,Bengaluru,Full-Time,2020-02-17,True
E01143,Female,38,30-39,Single,High School,Operations,Operations Analyst,5,Chennai,Full-Time,2024-06-28,True
E01144,Female,36,30-39,Single,Diploma,Finance,Financial Analyst,2,Remote,Full-Time,2022-06-03,True
E01145,Female,25,Under 30,Married,Diploma,Operations,Quality Analyst,1,Mumbai,Full-Time,2021-01-07,True
E01146,Female,38,30-39,Married,Diploma,Marketing,Marketing Analyst,7,Remote,Full-Time,2025-05-20,True
E01147,Male,26,Under 30,Married,Bachelor,Finance,Accountant,2,Hyderabad,Contract,2021-11-02,False
E01148,Male,25,Under 30,Married,Master,Sales,Sales Executive,2,Bengaluru,Full-Time,2023-04-09,True
E01149,Female,33,30-39,Married,Bachelor,IT,Data Analyst,1,Delhi,Full-Time,2020-12-21,False
E01150,Male,38,30-39,Married,High School,Research & Development,Product Engineer,4,Bengaluru,Full-Time,2021-10-14,True
E01151,Male,37,30-39,Married,Diploma,Research & Development,Research Scientist,4,Hyderabad,Full-Time,2024-05-22,True
E01152,Female,26,Under 30,Single,Bachelor,Marketing,Marketing Analyst,2,Hyderabad,Full-Time,2021-06-22,True
E01153,Female,24,Under 30,Single,Bachelor,IT,Software Engineer,1,Chennai,Full-Time,2023-06-03,False
E01154,Female,23,Under 30,Single,PhD,Customer Support,Support Lead,1,Mumbai,Full-Time,2022-03-17,False
E01155,Female,34,30-39,Married,PhD,Executive,COO,4,Remote,Full-Time,2023-09-05,True
E01156,Female,31,30-39,Single,High School,Research & Development,Research Scientist,1,Chennai,Full-Time,2020-12-12,True
E01157,Male,30,30-39,Married,Master,Sales,Business Development,4,Chennai,Full-Time,2020-04-14,False
E01158,Female,33,30-39,Divorced,Bachelor,Sales,Business Development,4,Remote,Full-Time,2025-05-18,True
E01159,Female,39,30-39,Single,Bachelor,IT,DevOps Engineer,5,Hyderabad,Full-Time,2025-03-03,True
E01160,Male,35,30-39,Married,Bachelor,Marketing,Content Writer,5,Remote,Full-Time,2024-07-29,True
E01161,Male,32,30-39,Divorced,PhD,IT,IT Support,3,Chennai,Full-Time,2023-02-02,False
E01162,Female,37,30-39,Married,High School,Customer Support,Support Agent,5,Hyderabad,Full-Time,2021-09-09,False
E01163,Female,36,30-39,Married,Bachelor,IT,Data Analyst,4,Bengaluru,Full-Time,2022-05-11,True
E01164,Female,30,30-39,Married,Master,IT,Data Analyst,3,Delhi,Full-Time,2022-02-27,True
E01165,Female,35,30-39,Divorced,Diploma,Sales,Sales Executive,3,Remote,Full-Time,2021-10-15,True
E01166,Male,25,Under 30,Married,Master,IT,Software Engineer,1,Chennai,Full-Time,2022-05-05,True
E01167,Female,30,30-39,Married,High School,Operations,Quality Analyst,1,Bengaluru,Full-Time,2022-09-20,False
E01168,Female,28,Under 30,Married,Diploma,Executive,COO,3,Delhi,Full-Time,2024-03-16,True
E01169,Male,27,Under 30,Married,Bachelor,Finance,Credit Analyst,2,Chennai,Full-Time,2023-08-30,False
E01170,Female,27,Under 30,Married,PhD,IT,Software Engineer,3,Chennai,Full-Time,2024-09-04,True
E01171,Male,37,30-39,Single,High School,Customer Support,Support Agent,4,Delhi,Full-Time,2025-09-22,False
E01172,Female,27,Under 30,Married,Bachelor,Finance,Credit Analyst,3,Delhi,Full-Time,2022-12-16,True
E01173,Female,40,40-49,Married,Master,Operations,Logistics Coordinator,6,Chennai,Full-Time,2024-04-10,True
E01174,Male,29,Under 30,Married,Master,Finance,Accountant,1,Remote,Full-Time,2022-10-31,True
E01175,Female,28,Under 30,Married,Master,Sales,Sales Executive,3,Mumbai,Full-Time,2020-12-20,False
E01176,Male,32,30-39,Single,PhD,Marketing,Marketing Analyst,5,Mumbai,Full-Time,2022-11-25,True
E01177,Male,33,30-39,Single,Diploma,Marketing,SEO Specialist,2,Bengaluru,Full-Time,2025-04-28,True
E01178,Male,37,30-39,Single,Diploma,Customer Support,Escalation Specialist,4,Bengaluru,Full-Time,2022-06-19,True
E01179,Male,34,30-39,Divorced,Bachelor,Research & Development,Research Scientist,1,Delhi,Part-Time,2020-04-04,True
E01180,Female,30,30-39,Married,PhD,IT,IT Support,2,Mumbai,Full-Time,2022-07-22,True
E01181,Female,30,30-39,Single,High School,Research & Development,Data Scientist,3,Chennai,Full-Time,2021-09-04,True
E01182,Male,35,30-39,Single,Bachelor,Finance,Financial Analyst,6,Remote,Full-Time,2022-02-07,True
E01183,Male,38,30-39,Married,High School,Finance,Accountant,4,Hyderabad,Full-Time,2023-10-26,True
E01184,Male,33,30-39,Single,Master,Operations,Quality Analyst,3,Bengaluru,Part-Time,2022-04-08,True
E01185,Male,38,30-39,Single,Master,Customer Support,Support Agent,6,Chennai,Part-Time,2020-01-06,True
E01186,Female,35,30-39,Single,Diploma,Marketing,SEO Specialist,2,Mumbai,Full-Time,2023-11-19,False
E01187,Male,34,30-39,Married,Bachelor,Sales,Sales Executive,4,Mumbai,Full-Time,2025-01-04,False
E01188,Female,44,40-49,Married,Master,Sales,Sales Executive,7,Chennai,Full-Time,2023-11-14,False
E01189,Male,38,30-39,Single,PhD,Finance,Financial Analyst,4,Bengaluru,Full-Time,2021-06-05,True
E01190,Female,26,Under 30,Married,Diploma,Research & Development,Research Scientist,1,Bengaluru,Full-Time,2023-12-20,True
E01191,Female,35,30-39,Married,High School,Research & Development,Data Scientist,3,Remote,Full-Time,2021-10-07,True
E01192,Female,25,Under 30,Married,High School,Customer Support,Support Lead,1,Mumbai,Part-Time,2024-08-22,False
E01193,Female,31,30-39,Married,PhD,Marketing,Content Writer,1,Mumbai,Contract,2022-04-22,True
E01194,Female,27,Under 30,Married,Bachelor,Finance,Accountant,3,Mumbai,Full-Time,2022-11-28,True
E01195,Male,37,30-39,Married,Bachelor,Customer Support,Escalation Specialist,3,Delhi,Part-Time,2021-05-20,True
E01196,Male,43,40-49,Married,Diploma,Operations,Operations Analyst,6,Remote,Full-Time,2024-08-30,False
E01197,Female,43,40-49,Married,Bachelor,Human Resources,HR Generalist,6,Chennai,Full-Time,2025-09-21,False
E01198,Female,30,30-39,Married,Master,Human Resources,Recruiter,2,Mumbai,Full-Time,2025-05-11,True
E01199,Male,33,30-39,Married,High School,Human Resources,Recruiter,3,Delhi,Full-Time,2024-04-14,True
E01200,Female,29,Under 30,Married,Bachelor,Marketing,SEO Specialist,3,Mumbai,Full-Time,2023-07-16,True
E01201,Male,28,Under 30,Married,High School,Finance,Financial Analyst,2,Chennai,Full-Time,2021-06-05,False
E01202,Female,31,30-39,Single,Bachelor,Sales,Account Executive,3,Chennai,Full-Time,2024-11-23,True
E01203,Female,30,30-39,Married,Master,Customer Support,Support Lead,2,Bengaluru,Full-Time,2025-04-16,True
E01204,Female,31,30-39,Single,PhD,Marketing,SEO Specialist,1,Remote,Full-Time,2020-06-08,True
E01205,Female,32,30-39,Married,PhD,Sales,Sales Executive,2,Remote,Full-Time,2022-05-18,False
E01206,Female,33,30-39,Married,PhD,Human Resources,HR Analyst,1,Hyderabad,Part-Time,2024-08-11,True
E01207,Female,29,Under 30,Married,Master,Research & Development,Research Scientist,4,Remote,Full-Time,2024-07-18,True
E01208,Female,31,30-39,Single,High School,Operations,Quality Analyst,4,Chennai,Full-Time,2021-03-17,False
E01209,Male,35,30-39,Married,Bachelor,Finance,Accountant,6,Delhi,Full-Time,2022-02-07,True
E01210,Male,31,30-39,Married,Bachelor,IT,DevOps Engineer,1,Mumbai,Full-Time,2024-08-04,False
E01211,Male,25,Under 30,Single,Bachelor,Operations,Quality Analyst,1,Bengaluru,Full-Time,2020-02-04,True
E01212,Female,32,30-39,Married,PhD,Customer Support,Escalation Specialist,1,Hyderabad,Full-Time,2024-06-04,True
